measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,3.0185,1646.3175,423.0982,586.1284,2497.0058,27.0112,20.7464,0.6356,2.9508,266.5184,129322.668
microtubule,2,3,2.3241,3259.783,966.1865,2004.1284,5740.105,38.8598,14.527,0.4994,2.2698,379.7583,184270.039
microtubule,3,3,2.7155,1203.0774,636.5938,343.187,3640.1284,20.0654,52.5696,2.1337,1.6797,186.9298,90703.8918
microtubule,1,2,3.0185,119.5987,23.7257,56.9991,182.1722,27.0112,20.7464,0.6356,2.9508,51.0685,24779.9721
microtubule,2,2,2.3241,158.9152,28.8504,116.1463,229.7941,38.8598,14.527,0.4994,2.2698,43.8487,21276.6747
microtubule,3,2,2.7155,72.7048,29.1397,7.7484,165.7484,20.0654,52.5696,2.1337,1.6797,40.6,19700.3376
background,1,3,3.0185,443.6285,217.0714,236.0531,1278.4448,27.3743,20.701,0.6356,2.9508,100.4524,48742.5046
background,2,3,2.3241,1041.7917,318.9915,484.1284,1649.4033,39.1775,14.527,0.4994,2.2698,142.0657,68934.492
background,3,3,2.7155,143.141,38.4318,37.8784,223.9151,19.7023,52.2972,2.1337,1.6797,53.6813,26047.7693
background,1,2,3.0185,109.9413,27.7817,31.9054,171.1323,27.3743,20.701,0.6356,2.9508,49.735,24132.9265
background,2,2,2.3241,159.3422,32.396,71.0804,226.1929,39.1775,14.527,0.4994,2.2698,43.8944,21298.8796
background,3,2,2.7155,72.7929,32.2924,3.9584,141.1373,19.7023,52.2972,2.1337,1.6797,40.6111,19705.7123
