measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.418,2063.3642,322.2759,1379.2123,2934.7752,75.4951,13.9822,1.8613,1.5435,256.0267,124231.804
microtubule,2,3,1.9137,2106.4512,768.7728,832.7548,3641.3738,41.9467,30.5975,1.7705,0.7264,207.6914,100778.068
microtubule,3,3,2.3436,1146.9844,401.1981,544.2353,2266.7752,64.6452,29.0994,1.9975,1.2257,151.1925,73363.0874
microtubule,1,2,2.418,790.4437,114.1443,612.371,1094.5818,75.4951,13.9822,1.8613,1.5435,116.5817,56568.9136
microtubule,2,2,1.9137,701.6507,159.6129,476.9426,1031.9936,41.9467,30.5975,1.7705,0.7264,84.9649,41227.5205
microtubule,3,2,2.3436,1222.9797,89.7756,1002.0516,1356.2914,64.6452,29.0994,1.9975,1.2257,161.6672,78445.7488
background,1,3,2.418,144.4571,35.3578,72.0591,286.7097,75.949,14.1638,1.8613,1.5435,42.4764,20610.8221
background,2,3,1.9137,142.2371,78.525,-1.2452,320.5711,42.6731,30.8699,1.7705,0.7264,33.6271,16316.8607
background,3,3,2.3436,452.2066,310.3678,154.7752,1474.0814,64.736,29.6442,1.9975,1.2257,75.3043,36539.8668
background,1,2,2.418,763.3581,94.9402,616.7199,1020.3712,75.949,14.1638,1.8613,1.5435,113.5674,55106.2911
background,2,2,1.9137,599.4824,165.0388,298.6671,890.4291,42.6731,30.8699,1.7705,0.7264,75.911,36834.2823
background,3,2,2.3436,1180.8655,98.282,1022.9689,1423.9186,64.736,29.6442,1.9975,1.2257,157.0672,76213.6997
