measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,1.9394,1025.251,351.8105,447.1579,1850.7636,69.0487,24.9229,0.681,1.8159,114.118,55373.4478
microtubule,2,3,1.6655,1643.1628,305.0283,1077.966,2366.1581,52.2972,16.1159,0.4994,1.5889,146.9472,71303.1694
microtubule,3,3,1.6803,999.4743,389.6378,480.5233,1844.1149,67.2782,22.2445,1.3165,1.0441,96.5378,46843.006
microtubule,1,2,1.9394,500.9336,44.0281,416.5418,598.8809,69.0487,24.9229,0.681,1.8159,80.8768,39243.8482
microtubule,2,2,1.6655,601.6517,75.084,447.4758,751.0572,52.2972,16.1159,0.4994,1.5889,77.7358,37719.7018
microtubule,3,2,1.6803,327.6844,58.9558,188.123,444.3874,67.2782,22.2445,1.3165,1.0441,56.2804,27308.9444
background,1,3,1.9394,230.8457,72.9464,62.2636,374.9183,69.5481,24.5143,0.681,1.8159,42.0824,20419.6128
background,2,3,1.6655,246.9174,106.2365,137.4599,550.8418,51.9795,16.3429,0.4994,1.5889,37.6025,18245.8462
background,3,3,1.6803,178.1615,128.1421,47.2105,583.1352,67.6414,22.7439,1.3165,1.0441,32.218,15633.1208
background,1,2,1.9394,505.9322,47.2801,385.4993,614.0699,69.5481,24.5143,0.681,1.8159,81.3301,39463.7842
background,2,2,1.6655,469.8565,59.692,358.8974,615.528,51.9795,16.3429,0.4994,1.5889,67.4144,32711.4833
background,3,2,1.6803,364.9406,51.2371,263.5704,485.6001,67.6414,22.7439,1.3165,1.0441,59.1981,28724.6799
