 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,6.812,638.688,50.358,473,820,4350.968,760039.000
2,4.397,1147.917,86.844,929,1477,5046.864,881600.000
3,4.397,1173.643,86.154,947,1444,5159.972,901358.000
4,4.397,1549.773,86.198,1299,1825,6813.645,1190226.000
5,362.491,1283.107,178.399,750,1897,465115.208,81247589.000
6,6.812,351.183,38.433,242,479,2392.383,417908.000
7,4.397,1102.171,98.169,838,1371,4845.740,846467.000
8,4.397,689.074,56.531,550,921,3029.544,529209.000
9,4.397,904.500,119.618,608,1283,3976.673,694656.000
10,362.491,832.166,144.644,426,1392,301653.188,52693599.000
