 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,6.812,801.823,59.756,599,996,5462.298,954169
2,4.397,1629.202,87.871,1369,1904,7162.855,1251227
3,4.397,1449.138,95.398,1104,1688,6371.197,1112938
4,4.397,1520.117,84.505,1261,1812,6683.260,1167450
5,362.491,1498.317,127.785,929,1973,543127.304,94874954
6,6.812,425.381,40.980,313,596,2897.842,506203
7,4.397,1182.243,112.382,868,1480,5197.784,907963
8,4.397,763.086,64.334,579,1012,3354.940,586050
9,4.397,1029.141,129.117,725,1394,4524.661,790380
10,362.491,937.290,169.831,433,1556,339759.666,59350142
