 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,4.645,1277.783,70.303,1043,1504,5935.584,2880122.000
2,1.583,1697.611,93.523,1408,1991,2686.902,1303765.000
3,1.583,1458.115,79.216,1266,1681,2307.839,1119832.000
4,1.583,1611.100,81.159,1342,1873,2549.977,1237325.000
5,214.290,1561.571,130.755,1159,2377,334629.479,162372191.000
6,4.645,368.889,39.065,247,516,1713.570,831475.000
7,1.583,1111.111,83.227,895,1388,1758.616,853333.000
8,1.583,853.126,77.133,646,1110,1350.290,655201.000
9,1.583,1458.784,262.959,884,2082,2308.898,1120346.000
10,214.290,972.114,189.958,440,2197,208314.567,101080433.000
