 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,4.645,1460.596,79.275,1180,1705,6784.792,3292183
2,1.583,3115.352,315.788,2349,3822,4930.839,2392590
3,1.583,1931.202,136.058,1557,2311,3056.620,1483163
4,1.583,2150.375,190.750,1775,2995,3403.517,1651488
5,214.290,2164.070,312.800,1345,3822,463738.984,225019969
6,4.645,368.760,39.658,246,519,1712.972,831185
7,1.583,1469.936,94.557,1176,1776,2326.549,1128911
8,1.583,987.988,112.456,703,1294,1563.744,758775
9,1.583,1398.897,265.841,1033,2315,2214.112,1074353
10,214.290,1203.358,270.815,558,3046,257867.761,125125119
