 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,2.274,273.811,28.100,205,352,622.663,46274.000
2,2.274,273.811,28.100,205,352,622.663,46274.000
3,2.274,203.746,28.557,144,288,463.331,34433.000
4,2.274,268.136,53.754,151,397,609.759,45315.000
5,2.274,194.136,30.096,125,289,441.478,32809.000
6,2.274,267.905,28.561,190,376,609.234,45276.000
7,2.274,324.604,40.302,218,475,738.169,54858.000
8,2.274,194.065,24.526,134,260,441.316,32797.000
9,2.274,301.178,34.728,219,402,684.897,50899.000
10,2.274,131.503,18.861,83,188,299.046,22224.000
11,2.274,155.598,22.157,105,216,353.839,26296.000
12,2.274,556.811,58.090,420,691,1266.223,94101.000
13,2.274,132.817,20.071,84,185,302.033,22446.000
14,2.274,150.337,20.211,78,204,341.877,25407.000
15,2.274,535.521,48.309,382,644,1217.809,90503.000
16,2.274,128.704,17.752,62,179,292.682,21751.000
17,2.274,154.598,20.780,93,218,351.565,26127.000
18,2.274,327.118,61.948,179,488,743.888,55283.000
19,2.274,112.089,17.582,43,149,254.897,18943.000
20,2.274,118.828,17.775,71,165,270.223,20082.000
21,2.274,135.112,17.401,90,190,307.254,22834.000
