 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,2.274,441.260,54.929,288,566,1003.454,74573.000
2,2.274,387.030,59.766,266,553,880.130,65408.000
3,2.274,757.645,89.194,590,958,1722.933,128042.000
4,2.274,506.426,61.937,363,707,1151.645,85586.000
5,2.274,332.852,42.100,210,465,756.927,56252.000
6,2.274,777.391,72.951,575,954,1767.836,131379.000
7,2.274,429.710,88.848,245,628,977.188,72621.000
8,2.274,340.527,49.650,202,487,774.379,57549.000
9,2.274,760.586,58.798,594,936,1729.621,128539.000
10,2.274,145.030,18.981,82,206,329.807,24510.000
11,2.274,222.574,33.342,160,338,506.148,37615.000
12,2.274,448.503,43.161,359,571,1019.925,75797.000
13,2.274,145.982,19.749,92,195,331.973,24671.000
14,2.274,217.615,31.121,138,283,494.871,36777.000
15,2.274,441.556,37.550,345,531,1004.127,74623.000
16,2.274,140.751,18.651,99,186,320.078,23787.000
17,2.274,230.396,35.052,144,369,523.936,38937.000
18,2.274,484.663,38.119,410,626,1102.154,81908.000
19,2.274,110.657,16.276,72,154,251.641,18701.000
20,2.274,118.095,16.633,79,156,268.555,19958.000
21,2.274,127.675,16.858,79,163,290.340,21577.000
