 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,2.274,519.154,60.500,290,692,1180.589,87737.000
2,2.274,352.414,47.049,242,517,801.413,59558.000
3,2.274,740.089,98.485,456,975,1683.009,125075.000
4,2.274,457.290,53.687,333,617,1039.907,77282.000
5,2.274,327.201,39.835,226,433,744.077,55297.000
6,2.274,806.266,96.602,568,995,1833.501,136259.000
7,2.274,517.473,136.515,163,765,1176.768,87453.000
8,2.274,367.118,62.949,198,496,834.851,62043.000
9,2.274,981.024,200.593,450,1335,2230.911,165793.000
10,2.274,142.077,19.645,83,194,323.092,24011.000
11,2.274,210.657,24.582,150,288,479.047,35601.000
12,2.274,317.734,37.738,217,405,722.547,53697.000
13,2.274,147.675,18.400,91,197,335.821,24957.000
14,2.274,232.071,34.897,144,375,527.744,39220.000
15,2.274,341.852,37.699,256,419,777.394,57773.000
16,2.274,145.225,21.516,97,199,330.251,24543.000
17,2.274,184.592,25.332,125,255,419.773,31196.000
18,2.274,287.391,36.979,183,395,653.545,48569.000
19,2.274,115.467,15.212,82,167,262.580,19514.000
20,2.274,130.793,15.907,89,167,297.431,22104.000
21,2.274,133.598,17.166,82,190,303.810,22578.000
