 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,5.793,762.306,53.991,582,944,4416.316,771454
2,4.397,3546.419,194.480,3131,4271,15591.983,2723650
3,4.397,2524.865,272.825,1740,3292,11100.675,1939096
4,5.862,2983.491,298.177,2225,3695,17489.395,3055095
5,305.565,3020.184,464.354,1625,4573,922863.878,161208371
6,5.793,1658.512,82.648,1374,1924,9608.357,1678414
7,4.397,3238.348,127.039,2849,3632,14237.533,2487051
8,4.397,2768.637,223.948,2145,3288,12172.429,2126313
9,5.862,2917.238,165.197,2489,3489,17101.016,2987252
10,305.565,2973.376,298.531,2054,5036,908560.855,158709880
