 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,2.274,1115.757,148.930,737,1493,2537.304,188563.000
2,2.274,1367.645,191.560,1007,1935,3110.113,231132.000
3,2.274,464.089,67.129,334,644,1055.368,78431.000
4,2.274,909.787,215.207,493,1296,2068.914,153754.000
5,2.274,1177.172,122.429,857,1589,2676.964,198942.000
6,2.274,465.822,56.008,346,609,1059.310,78724.000
7,2.274,1014.361,172.759,539,1458,2306.722,171427.000
8,2.274,1467.621,176.830,940,1808,3337.465,248028.000
9,2.274,536.775,43.071,441,693,1220.661,90715.000
10,2.274,191.781,24.030,139,250,436.122,32411.000
11,2.274,935.740,173.534,690,1525,2127.932,158140.000
12,2.274,358.728,74.503,208,545,815.770,60625.000
13,2.274,198.408,22.938,144,272,451.193,33531.000
14,2.274,815.473,88.557,587,1045,1854.439,137815.000
15,2.274,333.817,39.348,245,463,759.120,56415.000
16,2.274,172.107,24.138,109,267,391.381,29086.000
17,2.274,742.645,165.043,420,1336,1688.822,125507.000
18,2.274,280.568,55.679,192,485,638.030,47416.000
19,2.274,111.716,15.990,76,155,254.049,18880.000
20,2.274,125.343,18.307,75,173,285.038,21183.000
21,2.274,122.172,18.467,76,169,277.826,20647.000
