 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,2.274,343.154,51.208,242,466,780.354,57993.000
2,2.274,452.260,115.948,250,880,1028.469,76432.000
3,2.274,420.941,153.862,262,1027,957.247,71139.000
4,2.274,347.533,45.650,233,477,790.311,58733.000
5,2.274,816.574,270.776,346,1481,1856.942,138001.000
6,2.274,866.426,314.351,311,1749,1970.309,146426.000
7,2.274,347.633,65.558,182,465,790.540,58750.000
8,2.274,454.237,139.534,228,754,1032.963,76766.000
9,2.274,540.864,215.472,265,1216,1229.959,91406.000
10,2.274,135.710,18.125,90,186,308.613,22935.000
11,2.274,320.183,58.143,216,528,728.118,54111.000
12,2.274,855.769,225.501,534,1596,1946.074,144625.000
13,2.274,155.740,22.561,102,214,354.162,26320.000
14,2.274,311.604,40.348,224,472,708.607,52661.000
15,2.274,689.704,135.410,436,1049,1568.432,116560.000
16,2.274,151.450,19.690,97,222,344.406,25595.000
17,2.274,233.083,58.891,149,421,530.045,39391.000
18,2.274,321.598,140.286,167,776,731.334,54350.000
19,2.274,112.432,16.776,60,165,255.677,19001.000
20,2.274,120.734,16.916,71,162,274.556,20404.000
21,2.274,123.479,17.023,76,162,280.800,20868.000
