 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,2.274,371.065,50.822,228,488,843.826,62710.000
2,2.274,1023.243,167.708,665,1394,2326.920,172928.000
3,2.274,614.929,103.183,405,867,1398.388,103923.000
4,2.274,354.888,48.898,249,469,807.037,59976.000
5,2.274,1146.734,247.509,706,1763,2607.746,193798.000
6,2.274,646.112,140.140,421,1066,1469.301,109193.000
7,2.274,397.556,60.757,272,560,904.068,67187.000
8,2.274,976.254,97.768,725,1204,2220.065,164987.000
9,2.274,601.225,61.321,451,799,1367.224,101607.000
10,2.274,180.438,22.910,124,276,410.327,30494.000
11,2.274,493.574,106.099,307,831,1122.419,83414.000
12,2.274,361.846,67.864,247,650,822.861,61152.000
13,2.274,167.893,23.470,112,248,381.801,28374.000
14,2.274,486.793,61.922,350,631,1106.998,82268.000
15,2.274,332.379,35.705,252,459,755.851,56172.000
16,2.274,148.988,23.562,99,224,338.809,25179.000
17,2.274,358.935,73.034,198,521,816.241,60660.000
18,2.274,244.639,40.978,146,376,556.325,41344.000
19,2.274,108.941,17.201,72,155,247.738,18411.000
20,2.274,118.450,17.947,71,165,269.362,20018.000
21,2.274,120.663,18.201,67,176,274.395,20392.000
