 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,2.274,262.118,25.400,199,340,596.074,44298
2,2.274,1402.450,134.968,1032,1694,3189.261,237014
3,2.274,832.361,117.126,601,1216,1892.842,140669
4,2.274,309.213,43.492,211,420,703.170,52257
5,2.274,1575.142,234.773,1154,2003,3581.974,266199
6,2.274,884.645,104.211,634,1104,2011.740,149505
7,2.274,275.118,44.627,153,392,625.637,46495
8,2.274,1472.964,144.232,1022,1718,3349.616,248931
9,2.274,639.095,71.866,437,822,1453.342,108007
10,2.274,140.219,18.834,95,184,318.867,23697
11,2.274,537.237,37.039,437,641,1221.711,90793
12,2.274,400.923,54.274,291,596,911.725,67756
13,2.274,121.846,17.936,75,162,277.086,20592
14,2.274,405.444,79.070,262,645,922.005,68520
15,2.274,346.953,51.025,234,514,788.993,58635
16,2.274,124.888,18.111,82,173,284.002,21106
17,2.274,305.828,39.210,193,427,695.473,51685
18,2.274,427.473,48.946,320,550,972.102,72243
19,2.274,111.627,17.140,73,155,253.847,18865
20,2.274,141.012,45.024,73,340,320.670,23831
21,2.274,120.633,18.546,77,172,274.328,20387
