 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,7.396,2234.775,93.206,1933,2585,16528.991,2887329
2,4.397,4687.535,552.579,3721,6120,20608.948,3600027
3,4.397,3030.961,131.317,2566,3446,13325.749,2327778
4,4.397,3438.663,143.483,3067,3869,15118.227,2640893
5,723.163,3388.039,479.187,2379,7074,2450102.796,427990617
6,7.396,653.115,56.426,496,836,4830.615,843825
7,4.397,2267.465,155.830,1742,2691,9969.006,1741413
8,4.397,1421.491,99.126,1172,1785,6249.645,1091705
9,4.397,1683.391,104.223,1305,2096,7401.098,1292844
10,723.163,1630.773,288.718,859,2766,1179313.774,206005736
