 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,7.708,996.863,109.008,704,1420,7683.506,3728266
2,1.583,5287.594,366.029,4272,6322,8368.967,4060872
3,1.583,3457.723,472.195,2481,4507,5472.729,2655531
4,1.583,5991.945,659.377,4678,7499,9483.783,4601814
5,203.380,4297.982,1177.933,1529,8619,874123.214,424150622
6,7.708,938.206,155.633,570,1504,7231.397,3508889
7,1.583,7627.434,295.127,6852,8475,12072.361,5857869
8,1.583,5960.421,443.448,4694,6844,9433.887,4577603
9,1.583,6852.092,634.245,5657,8228,10845.185,5262407
10,203.380,5993.235,1315.423,1912,8581,1218903.747,591448407
