 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,4.342,1245.695,100.108,949,1584,5409.146,2624679.000
2,1.583,3106.480,205.592,2549,3647,4916.798,2385777.000
3,1.583,2706.810,123.088,2288,3043,4284.218,2078830.000
4,1.583,3652.518,406.902,2687,4865,5781.042,2805134.000
5,165.419,3089.957,453.715,1935,5810,511136.087,248018455.000
6,4.342,660.023,69.229,445,944,2865.999,1390668.000
7,1.583,3030.404,111.781,2680,3321,4796.387,2327350.000
8,1.583,2236.112,224.151,1693,2815,3539.218,1717334.000
9,1.583,2564.306,230.237,1938,3230,4058.669,1969387.000
10,165.419,2425.100,473.143,979,3768,401156.419,194653044.000
