 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,5.886,289.849,556.493,0,1659,1706.016,827810
2,1.583,4544.225,457.618,3521,5547,7192.396,3489965
3,1.583,3119.902,728.190,1919,4517,4938.042,2396085
4,1.583,6179.194,386.134,5034,7887,9780.152,4745621
5,159.755,4329.121,1132.746,1646,8972,691599.818,335584833
6,5.886,215.967,414.789,0,1191,1271.157,616803
7,1.583,3177.991,256.729,2527,3783,5029.982,2440697
8,1.583,2239.046,535.909,1249,2978,3543.861,1719587
9,1.583,2988.617,171.604,2458,3426,4730.250,2295258
10,159.755,2701.977,574.695,1071,4246,431654.915,209451823
