 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,3.372,755.730,54.658,569,925,2548.191,445125
2,4.397,1450.646,96.335,1214,1813,6377.826,1114096
3,4.397,1135.818,77.921,898,1381,4993.671,872308
4,4.397,1441.057,183.466,1042,1952,6335.670,1106732
5,774.026,1244.525,147.226,775,2330,963295.079,168271003
6,3.372,891.284,61.557,656,1092,3005.254,524966
7,4.397,1238.513,79.875,895,1511,5445.175,951178
8,4.397,1061.404,90.213,795,1295,4666.506,815158
9,4.397,1116.848,161.856,755,1449,4910.268,857739
10,774.026,1111.657,144.451,569,1999,860451.969,150306089
