 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,3.211,1483.315,86.300,1213,1759,4762.702,2311005
2,1.583,3581.896,209.269,3019,4185,5669.264,2750896
3,1.583,2362.246,139.104,1961,3249,3738.857,1814205
4,1.583,4168.372,653.377,3164,6045,6597.513,3201310
5,214.566,3057.232,818.037,0,7650,655979.282,318300688
6,3.211,1180.107,89.401,933,1588,3789.145,1838606
7,1.583,5189.152,191.132,4650,5737,8213.158,3985269
8,1.583,3203.220,177.479,2678,3646,5069.913,2460073
9,1.583,3970.819,397.659,3155,5094,6284.835,3049589
10,214.566,3724.466,885.833,0,5843,799145.140,387769027
