 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,2.274,359.586,33.774,291,433,817.721,60770.000
2,2.274,237.586,28.330,184,326,540.285,40152.000
3,2.274,524.627,62.966,389,736,1193.036,88662.000
4,2.274,472.982,82.845,270,631,1075.592,79934.000
5,2.274,275.941,50.685,171,393,627.507,46634.000
6,2.274,736.544,166.172,444,1104,1674.949,124476.000
7,2.274,562.083,112.407,246,789,1278.213,94992.000
8,2.274,320.858,39.749,197,438,729.652,54225.000
9,2.274,790.456,148.966,492,1043,1797.547,133587.000
10,2.274,139.444,20.271,83,186,317.104,23566.000
11,2.274,169.254,20.937,104,237,384.895,28604.000
12,2.274,310.142,35.581,217,400,705.283,52414.000
13,2.274,171.787,22.264,121,257,390.655,29032.000
14,2.274,208.586,23.479,134,263,474.338,35251.000
15,2.274,390.485,41.577,309,501,887.988,65992.000
16,2.274,164.852,20.349,103,218,374.884,27860.000
17,2.274,195.822,19.470,151,247,445.313,33094.000
18,2.274,355.917,36.710,267,447,809.379,60150.000
19,2.274,114.538,16.912,70,155,260.468,19357.000
20,2.274,118.686,17.153,81,166,269.900,20058.000
21,2.274,150.201,16.904,111,202,341.567,25384.000
