 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,2.274,903.959,216.889,407,1294,2055.660,152769.000
2,2.274,1595.740,288.919,931,2235,3628.815,269680.000
3,2.274,736.420,202.223,391,1161,1674.667,124455.000
4,2.274,1117.503,283.720,394,1552,2541.274,188858.000
5,2.274,1853.373,208.265,1327,2328,4214.689,313220.000
6,2.274,796.391,100.483,579,1168,1811.043,134590.000
7,2.274,867.320,170.669,437,1165,1972.340,146577.000
8,2.274,2066.195,273.687,1485,2553,4698.661,349187.000
9,2.274,852.953,116.056,613,1108,1939.669,144149.000
10,2.274,267.550,27.218,208,334,608.427,45216.000
11,2.274,1006.402,199.224,547,1347,2288.624,170082.000
12,2.274,556.189,118.362,277,886,1264.810,93996.000
13,2.274,237.728,31.004,151,299,540.608,40176.000
14,2.274,948.769,174.044,602,1323,2157.562,160342.000
15,2.274,561.959,93.280,298,778,1277.930,94971.000
16,2.274,292.231,85.853,158,749,664.552,49387.000
17,2.274,1598.568,252.840,811,2029,3635.247,270158.000
18,2.274,728.118,277.130,207,1371,1655.788,123052.000
19,2.274,112.651,17.289,64,159,256.175,19038.000
20,2.274,134.799,17.718,89,180,306.541,22781.000
21,2.274,139.976,16.755,89,187,318.315,23656.000
