 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,2.164,1739.482,87.010,1442,2038,3764.105,1826456
2,1.583,4026.445,176.910,3505,4530,6372.878,3092310
3,1.583,3341.059,299.460,2504,4178,5288.078,2565933
4,1.583,3018.030,127.651,2651,3435,4776.803,2317847
5,196.187,3263.887,458.518,1759,4850,640333.684,310708978
6,2.164,1439.053,100.905,1151,1722,3114.001,1511006
7,1.583,8338.250,252.457,7515,9011,13197.409,6403776
8,1.583,5140.116,441.523,4100,6373,8135.545,3947609
9,1.583,5672.578,453.970,4553,6609,8978.303,4356540
10,196.187,6075.395,1606.233,1699,9307,1191916.272,578353280
