 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,4.822,3288.248,137.223,2858,3758,15857.437,7694501
2,1.583,9295.910,290.024,8420,10140,14713.151,7139259
3,1.583,6745.190,396.111,5920,8166,10675.985,5180306
4,1.583,6221.439,233.457,5625,6932,9847.015,4778065
5,217.491,7025.144,955.972,4445,10635,1527903.946,741384508
6,4.822,1819.544,158.892,1461,2511,8774.674,4257733
7,1.583,10606.480,282.171,9693,11380,16787.463,8145777
8,1.583,7053.473,413.280,5858,8232,11163.921,5417067
9,1.583,7480.846,324.798,6618,8570,11840.349,5745290
10,217.491,7855.654,1673.305,3359,11632,1708532.298,829030765
