 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,7.481,1656.361,110.609,1323,2061,12391.220,6012589
2,1.583,4395.316,188.541,3918,5055,6956.710,3375603
3,1.583,3625.859,319.308,2872,4282,5738.848,2784660
4,1.583,5779.393,830.606,4279,8171,9147.365,4438574
5,215.366,4278.237,759.673,1759,9471,921386.761,447084303
6,7.481,1334.893,230.484,832,1962,9986.320,4845660
7,1.583,6646.036,193.490,6180,7167,10519.049,5104156
8,1.583,3711.708,1130.100,1832,5456,5874.726,2850592
9,1.583,5278.775,429.025,4289,6087,8355.008,4054099
10,215.366,4987.804,1152.220,1321,7599,1074203.500,521235537
