 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,9.200,1479.276,115.889,1146,1905,13608.993,6603489
2,1.583,4040.783,246.935,3420,4764,6395.570,3103321
3,1.583,2632.271,299.390,1805,3386,4166.241,2021584
4,1.583,4421.983,661.741,3124,6441,6998.917,3396083
5,165.410,3614.604,831.451,1805,7073,597892.623,290115311
6,9.200,1080.843,179.417,673,1874,9943.503,4824884
7,1.583,5856.615,352.270,5036,6787,9269.588,4497880
8,1.583,3925.306,406.468,2686,4899,6212.799,3014635
9,1.583,5036.111,598.943,3647,6096,7970.931,3867733
10,165.410,4661.451,937.301,2110,6843,771051.951,374137375
