 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,28.335,383.858,24.231,315,499,10876.552,904369
2,9.236,1048.477,53.834,893,1201,9684.240,805230
3,9.236,860.070,56.519,727,1006,7944.028,660534
4,9.236,897.891,51.923,759,1070,8293.355,689580
5,405.203,858.305,131.624,441,1269,347787.544,28918013
6,28.335,363.794,27.958,271,466,10308.039,857098
7,9.236,1182.137,56.654,1024,1349,10918.790,907881
8,9.236,866.711,55.064,735,1035,8005.364,665634
9,9.236,906.414,46.968,782,1050,8372.081,696126
10,405.203,896.853,143.756,455,1349,363407.224,30216766
