 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,9.137,626.487,48.207,459,782,5723.938,999873
2,4.397,1794.992,109.035,1446,2152,7891.759,1378554
3,4.397,1024.759,82.947,809,1319,4505.397,787015
4,4.397,1214.272,195.128,839,1800,5338.599,932561
5,374.988,1151.899,348.749,546,2226,431948.837,75453997
6,9.137,577.091,54.322,397,743,5272.634,921038
7,4.397,2310.688,105.563,1992,2603,10159.036,1774608
8,4.397,1683.432,90.982,1425,1972,7401.282,1292876
9,4.397,1844.078,151.188,1492,2312,8107.568,1416252
10,374.988,1789.648,325.190,775,2654,671097.130,117229071
