 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,2.242,2102.279,98.186,1795,2366,4713.808,2287280
2,1.583,15848.324,1070.599,11759,16383,25084.019,12171513
3,1.583,2240.939,106.806,1932,2566,3546.858,1721041
4,1.583,3677.684,938.204,2192,6486,5820.873,2824461
5,236.373,4056.234,3331.635,1313,16383,958782.435,465229798
6,2.242,4255.004,238.139,3650,5105,9540.725,4629444
7,1.583,14368.730,1740.344,10423,16383,22742.184,11035185
8,1.583,2895.611,422.297,2082,3789,4583.043,2223829
9,1.583,6000.078,350.419,5255,7304,9496.655,4608060
10,236.373,4694.997,2641.862,1530,16383,1109768.388,538492680
