 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,2.242,1178.506,67.916,963,1378,2642.488,1282214.000
2,1.583,5641.294,790.206,4451,8154,8928.788,4332514.000
3,1.583,1312.815,127.831,1001,1706,2077.865,1008242.000
4,1.583,3362.039,846.156,1952,5102,5321.285,2582046.000
5,236.373,2168.753,1304.103,764,8606,512633.752,248745167.000
6,2.242,7057.803,1059.181,5020,9773,15825.265,7678890.000
7,1.583,6306.962,980.977,4502,8447,9982.378,4843747.000
8,1.583,1790.923,220.206,1363,2377,2834.593,1375429.000
9,1.583,4777.708,430.352,3885,5980,7561.943,3669280.000
10,236.373,2997.528,1478.046,920,8447,708533.364,343801494.000
