 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,22.730,361.032,26.437,281,455,8206.402,682350
2,9.236,874.824,49.133,732,1028,8080.302,671865
3,9.236,671.060,47.601,537,789,6198.236,515374
4,9.236,856.626,47.883,694,1004,7912.217,657889
5,405.600,761.396,111.186,401,1058,308821.826,25678072
6,22.730,325.939,20.459,262,398,7408.720,616024
7,9.236,538.447,30.377,459,630,4973.355,413527
8,9.236,409.391,25.564,326,484,3781.331,314412
9,9.236,476.727,33.537,383,575,4403.278,366126
10,405.600,452.112,56.422,286,652,183376.655,15247494
