 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,22.730,352.829,28.275,264,457,8019.952,666847
2,9.236,953.125,46.638,814,1097,8803.526,732000
3,9.236,675.790,42.512,528,822,6241.929,519007
4,9.236,783.689,40.552,636,938,7238.531,601873
5,405.600,744.399,115.315,403,1097,301927.763,25104841
6,22.730,347.695,21.226,276,423,7903.257,657144
7,9.236,605.757,31.526,514,731,5595.062,465221
8,9.236,450.527,27.395,368,553,4161.290,346005
9,9.236,522.232,42.927,405,698,4823.587,401074
10,405.600,497.890,67.131,327,768,201943.844,16791328
