 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,51.594,164.726,12.331,126,213,8498.963,706676
2,9.236,524.624,34.302,431,651,4845.680,402911
3,9.236,393.947,57.523,260,528,3638.683,302551
4,9.236,403.471,31.687,308,507,3726.658,309866
5,440.116,418.146,77.457,189,651,184032.758,15302048
6,51.594,200.503,17.943,147,277,10344.817,860156
7,9.236,949.967,43.678,803,1079,8774.361,729575
8,9.236,694.525,105.731,397,913,6414.968,533395
9,9.236,692.190,44.420,547,819,6393.404,531602
10,440.116,723.079,147.773,271,1138,318238.893,26461087
