 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,51.594,169.652,12.178,134,214,8753.086,727806
2,9.236,458.812,31.410,352,553,4237.815,352368
3,9.236,394.979,69.312,238,550,3648.220,303344
4,9.236,441.258,39.308,333,571,4075.672,338886
5,440.116,416.870,71.916,187,644,183471.064,15255344
6,51.594,202.417,17.112,154,286,10443.616,868371
7,9.236,922.009,49.528,766,1059,8516.125,708103
8,9.236,669.495,126.530,347,885,6183.780,514172
9,9.236,673.767,46.451,513,834,6223.239,517453
10,440.116,698.258,152.175,248,1062,307314.487,25552739
