 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,6.228,596.595,47.959,454,770,3715.851,649095
2,4.397,1598.086,132.014,1207,2073,7026.053,1227330
3,4.397,1061.568,69.339,868,1299,4667.228,815284
4,4.397,1661.047,305.716,1061,2762,7302.863,1275684
5,324.898,1276.987,288.535,665,2972,414889.897,72474095
6,6.228,929.085,60.334,727,1117,5786.749,1010845
7,4.397,1856.150,102.566,1565,2109,8160.641,1425523
8,4.397,1535.689,109.137,1226,1872,6751.721,1179409
9,4.397,1673.436,89.016,1403,1977,7357.333,1285199
10,324.898,1654.786,198.044,995,2565,537635.988,93915716
