 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,4.150,1697.015,101.089,1372,2018,7043.261,1230336.000
2,4.397,3819.447,165.440,3328,4365,16792.359,2933335.000
3,4.397,3125.464,509.242,2108,4184,13741.233,2400356.000
4,4.397,5001.534,278.138,4205,5789,21989.456,3841178.000
5,449.896,3919.462,548.112,1958,5838,1763348.880,308026576.000
6,4.150,567.385,52.809,385,715,2354.864,411354.000
7,4.397,2125.473,162.130,1755,2630,9344.731,1632363.000
8,4.397,1292.715,493.033,682,2277,5683.476,992805.000
9,4.397,1644.264,220.602,1178,2085,7229.078,1262795.000
10,449.896,1552.897,367.323,629,2692,698641.663,122040625.000
