 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,4.150,1544.302,87.214,1306,1899,6409.443,1119619
2,4.397,5813.659,185.125,5140,6368,25559.998,4464890
3,4.397,4101.913,694.580,2895,5398,18034.234,3150269
4,4.397,4766.008,209.115,4235,5406,20953.956,3660294
5,449.896,4592.456,639.175,2527,6368,2066126.318,360916562
6,4.150,563.141,51.150,416,742,2337.249,408277
7,4.397,2399.289,133.330,2009,2757,10548.576,1842654
8,4.397,1447.004,456.335,825,2337,6361.814,1111299
9,4.397,1748.020,236.028,1199,2222,7685.242,1342479
10,449.896,1677.332,382.259,714,2877,754624.625,131819881
