 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,49.153,224.586,15.245,175,280,11039.056,917881
2,9.236,719.655,45.903,574,839,6647.083,552695
3,9.236,494.081,36.819,396,619,4563.570,379454
4,9.236,566.465,37.776,463,704,5232.145,435045
5,457.050,532.494,99.983,259,879,243376.281,20236373
6,49.153,190.802,22.439,142,276,9378.509,779809
7,9.236,769.945,86.326,547,963,7111.589,591318
8,9.236,393.457,37.809,288,569,3634.161,302175
9,9.236,332.035,28.942,254,426,3066.838,255003
10,457.050,433.387,149.415,192,1002,198079.409,16470006
