 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,5.564,1182.557,82.848,896,1504,6580.190,3192904.000
2,1.583,3573.245,298.477,2820,4289,5655.572,2744252.000
3,1.583,2891.055,300.190,2126,3606,4575.832,2220330.000
4,1.583,6163.794,891.561,4761,9501,9755.778,4733794.000
5,197.247,3302.377,1028.133,0,9501,651383.233,316070548.000
6,5.564,959.278,102.047,684,1411,5337.782,2590051.000
7,1.583,4291.493,279.628,3495,5037,6792.384,3295867.000
8,1.583,3519.949,462.600,2462,4444,5571.218,2703321.000
9,1.583,4373.617,209.614,3860,5016,6922.366,3358938.000
10,197.247,3581.058,955.753,0,5559,706352.135,342743097.000
