 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,2.274,354.864,41.276,264,492,806.983,59972.000
2,2.274,269.379,29.966,194,357,612.584,45525.000
3,2.274,469.852,45.857,330,593,1068.474,79405.000
4,2.274,438.491,60.305,319,621,997.157,74105.000
5,2.274,318.899,38.399,249,422,725.198,53894.000
6,2.274,585.373,89.270,412,837,1331.175,98928.000
7,2.274,457.970,91.843,248,621,1041.454,77397.000
8,2.274,331.811,47.069,238,477,754.559,56076.000
9,2.274,607.302,50.040,507,764,1381.043,102634.000
10,2.274,132.266,17.571,83,188,300.782,22353.000
11,2.274,197.396,30.658,122,290,448.892,33360.000
12,2.274,285.462,32.422,210,386,649.158,48243.000
13,2.274,135.728,19.373,84,186,308.654,22938.000
14,2.274,213.053,31.174,162,330,484.497,36006.000
15,2.274,301.095,34.727,220,417,684.709,50885.000
16,2.274,145.367,19.155,91,183,330.574,24567.000
17,2.274,200.402,22.843,145,261,455.728,33868.000
18,2.274,306.367,33.899,207,425,696.698,51776.000
19,2.274,112.302,15.905,71,154,255.381,18979.000
20,2.274,116.959,15.499,78,166,265.971,19766.000
21,2.274,136.746,17.500,88,183,310.968,23110.000
