 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,2.274,715.876,75.890,546,893,1627.947,120983.000
2,2.274,321.994,34.148,231,409,732.235,54417.000
3,2.274,355.136,30.714,277,431,807.602,60018.000
4,2.274,641.817,101.710,395,842,1459.532,108467.000
5,2.274,299.615,36.783,224,416,681.345,50635.000
6,2.274,370.716,40.641,278,478,843.032,62651.000
7,2.274,636.615,71.886,429,756,1447.704,107588.000
8,2.274,319.473,31.195,227,394,726.503,53991.000
9,2.274,337.095,43.790,213,426,766.575,56969.000
10,2.274,159.130,18.979,96,211,361.872,26893.000
11,2.274,225.402,37.304,147,332,512.579,38093.000
12,2.274,259.089,43.875,179,360,589.185,43786.000
13,2.274,172.467,19.538,129,223,392.202,29147.000
14,2.274,184.195,23.497,131,245,418.872,31129.000
15,2.274,308.503,62.217,188,545,701.556,52137.000
16,2.274,148.018,19.968,98,193,336.602,25015.000
17,2.274,179.189,23.605,125,244,407.488,30283.000
18,2.274,258.278,43.969,153,391,587.341,43649.000
19,2.274,116.568,16.878,79,162,265.083,19700.000
20,2.274,118.337,17.242,75,163,269.107,19999.000
21,2.274,132.704,17.488,75,180,301.778,22427.000
