 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,2.274,581.219,111.419,344,889,1321.729,98226.000
2,2.274,552.018,69.884,376,715,1255.324,93291.000
3,2.274,413.911,44.100,310,536,941.261,69951.000
4,2.274,465.663,93.087,234,627,1058.947,78697.000
5,2.274,620.935,86.157,419,847,1412.046,104938.000
6,2.274,414.018,42.386,305,560,941.503,69969.000
7,2.274,457.704,65.061,345,668,1040.849,77352.000
8,2.274,546.663,58.146,428,684,1243.146,92386.000
9,2.274,363.562,55.864,254,525,826.764,61442.000
10,2.274,163.432,20.532,85,209,371.655,27620.000
11,2.274,241.988,31.890,165,322,550.297,40896.000
12,2.274,316.556,33.149,238,407,719.869,53498.000
13,2.274,182.550,25.835,124,257,415.131,30851.000
14,2.274,265.947,28.023,196,348,604.780,44945.000
15,2.274,326.456,32.160,255,429,742.381,55171.000
16,2.274,160.846,24.943,113,245,365.775,27183.000
17,2.274,261.544,36.354,174,362,594.769,44201.000
18,2.274,291.254,39.167,205,435,662.331,49222.000
19,2.274,121.467,16.054,86,160,276.225,20528.000
20,2.274,128.047,19.060,72,192,291.188,21640.000
21,2.274,150.047,20.451,101,195,341.217,25358.000
