 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,2.274,556.716,98.774,301,741,1266.008,94085.000
2,2.274,1367.964,127.861,954,1651,3110.839,231186.000
3,2.274,372.876,66.829,261,550,847.943,63016.000
4,2.274,516.811,53.097,414,639,1175.261,87341.000
5,2.274,1608.923,146.281,1246,2028,3658.795,271908.000
6,2.274,306.615,24.239,248,382,697.263,51818.000
7,2.274,797.154,171.769,484,1163,1812.779,134719.000
8,2.274,1943.515,214.013,1415,2367,4419.678,328454.000
9,2.274,349.899,36.758,259,453,795.694,59133.000
10,2.274,193.278,24.406,141,259,439.527,32664.000
11,2.274,729.225,107.297,502,946,1658.304,123239.000
12,2.274,253.645,21.604,211,331,576.805,42866.000
13,2.274,187.166,18.982,143,236,425.627,31631.000
14,2.274,792.266,82.576,587,991,1801.664,133893.000
15,2.274,282.237,32.444,194,355,641.824,47698.000
16,2.274,159.994,15.732,125,199,363.837,27039.000
17,2.274,751.947,75.547,494,934,1709.975,127079.000
18,2.274,587.041,78.734,423,774,1334.970,99210.000
19,2.274,111.047,11.306,88,136,252.529,18767.000
20,2.274,119.615,10.725,92,154,272.013,20215.000
21,2.274,128.337,11.956,95,162,291.847,21689.000
