 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,1.981,9566.075,993.117,7273,12431,18945.659,9192998
2,1.981,1062.113,95.629,812,1384,2103.521,1020691
3,1.981,7916.194,549.444,6725,9997,15678.061,7607462
4,1.981,888.166,71.845,662,1144,1759.018,853528
5,1.981,11453.528,1028.321,8474,14008,22683.768,11006840
6,1.981,1142.919,95.948,832,1429,2263.556,1098345
7,1.981,5004.497,732.143,3393,7708,9911.432,4809322
8,1.981,715.108,70.510,500,992,1416.275,687219
9,1.981,4816.967,412.499,3662,6077,9540.026,4629105
10,1.981,1009.436,98.032,773,1446,1999.193,970068
11,1.981,5183.363,471.924,4106,6846,10265.676,4981212
12,1.981,787.262,69.897,530,1005,1559.177,756559
13,1.981,242.051,30.371,151,336,479.383,232611
14,1.981,766.698,50.974,624,933,1518.450,736797
