 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,1.981,12120.550,1772.680,8017,16383,24004.810,11647849
2,1.981,311.162,38.544,196,458,616.259,299027
3,1.981,11630.810,967.018,9394,14653,23034.876,11177208
4,1.981,297.583,34.994,206,423,589.364,285977
5,1.981,10421.860,1519.361,6629,14281,20640.544,10015407
6,1.981,287.282,35.891,171,407,568.963,276078
7,1.981,6854.970,836.957,4971,9165,13576.302,6587626
8,1.981,271.107,34.956,158,385,536.929,260534
9,1.981,7304.339,808.643,5411,11068,14466.280,7019470
10,1.981,286.768,43.155,176,463,567.945,275584
11,1.981,6993.227,758.870,5504,10487,13850.120,6720491
12,1.981,262.814,32.456,182,372,520.504,252564
13,1.981,325.697,36.865,209,443,645.045,312995
14,1.981,192.941,27.820,111,288,382.120,185416
