 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,1.981,12745.734,879.431,11157,15284,25242.989,12248650
2,1.981,13468.097,616.028,11514,15681,26673.632,12942841
3,1.981,12822.714,864.187,10939,15252,25395.448,12322628
4,1.981,14038.686,754.978,11932,16035,27803.687,13491177
5,1.981,13353.272,956.086,11211,16350,26446.221,12832494
6,1.981,13382.985,644.916,11613,15193,26505.069,12861049
7,1.981,6606.676,704.912,4771,8636,13084.555,6349016
8,1.981,6154.350,803.882,4324,7717,12188.720,5914330
9,1.981,6420.758,897.141,4049,9539,12716.342,6170348
10,1.981,5867.290,744.563,3808,7131,11620.198,5638466
11,1.981,7275.672,745.873,5098,9451,14409.505,6991921
12,1.981,7810.101,791.746,5855,10026,15467.944,7505507
13,1.981,473.159,63.672,302,689,937.094,454706
14,1.981,849.102,65.016,672,1084,1681.651,815987
