 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,4.930,985.631,66.942,780,1235,4858.791,2357630
2,1.583,2630.725,176.171,2145,3207,4163.794,2020397
3,1.583,2363.370,354.690,1531,3161,3740.636,1815068
4,1.583,4524.456,522.074,3498,5561,7161.106,3474782
5,157.546,3169.980,815.437,1198,5561,499417.593,242332293
6,4.930,867.770,68.644,636,1106,4277.781,2075707
7,1.583,3497.940,145.046,3068,4035,5536.383,2686418
8,1.583,2234.551,182.402,1839,2749,3536.747,1716135
9,1.583,2388.736,334.877,1876,3261,3780.784,1834549
10,157.546,2589.239,551.282,1181,4035,407924.183,197936965
