 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,4.930,1118.234,77.768,882,1437,5512.471,2674815
2,1.583,4129.099,127.362,3778,4561,6535.353,3171148
3,1.583,2874.857,235.483,2230,3386,4550.195,2207890
4,1.583,3026.862,386.599,2348,3925,4790.782,2324630
5,157.546,3234.257,578.130,1569,4646,509544.224,247246036
6,4.930,890.418,77.815,646,1236,4389.425,2129880
7,1.583,3702.559,133.746,3342,4217,5860.244,2843565
8,1.583,2297.835,265.986,1541,2785,3636.910,1764737
9,1.583,2426.893,512.253,1717,3723,3841.178,1863854
10,157.546,2701.330,635.526,1199,4405,425583.736,206505906
