 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,7.814,655.244,60.911,470,936,5120.186,894408
2,4.397,5137.573,597.268,3990,6631,22587.558,3945656
3,4.397,2563.592,263.471,1969,3371,11270.943,1968839
4,4.397,3151.852,554.630,2265,4518,13857.249,2420622
5,462.101,3203.070,858.375,1729,6682,1480140.802,258555019
6,7.814,1331.933,73.631,1080,1567,10407.944,1818088
7,4.397,2818.510,399.978,2219,4018,12391.701,2164616
8,4.397,1911.086,132.965,1535,2293,8402.171,1467714
9,4.397,2190.431,190.973,1777,2768,9630.323,1682251
10,462.101,2152.661,294.528,1422,4238,994745.860,173764911
