 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,37.415,431.826,29.423,312,535,16156.767,1343411
2,9.236,1089.038,46.951,944,1257,10058.882,836381
3,9.236,1042.996,61.283,837,1246,9633.619,801021
4,9.236,1204.044,93.596,933,1534,11121.139,924706
5,353.873,1101.864,118.403,619,1534,389919.692,32421238
6,37.415,498.779,35.734,394,626,18661.792,1551700
7,9.236,1928.779,93.050,1701,2222,17815.138,1481302
8,9.236,1410.064,173.417,1037,1849,13024.035,1082929
9,9.236,1574.421,149.706,1279,1930,14542.114,1209155
10,353.873,1569.539,273.001,816,2338,555417.444,46182128
