 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,3.672,667.895,64.954,470,871,2452.834,1190188
2,1.583,9862.363,1461.003,6308,13169,15609.707,7574295
3,1.583,1244.215,95.426,926,1684,1969.288,955557
4,1.583,2614.488,1848.692,1049,8739,4138.095,2007927
5,242.401,2015.820,1722.373,751,13169,488635.920,237100704
6,3.672,1338.683,100.131,1042,1661,4916.295,2385533
7,1.583,9206.076,1437.457,6033,12052,14570.964,7070266
8,1.583,2151.379,361.186,1473,3017,3405.106,1652259
9,1.583,3499.250,1192.861,2113,7631,5538.456,2687424
10,242.401,3439.605,1753.636,1048,12095,833762.392,404566349
