 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,21.215,537.075,32.771,426,689,11394.072,947400
2,9.236,1409.146,56.172,1228,1579,13015.556,1082224
3,9.236,1102.725,81.590,879,1301,10185.307,846893
4,9.236,1096.600,73.045,896,1261,10128.733,842189
5,424.349,1130.413,165.860,601,1585,479689.705,39885480
6,21.215,439.196,32.018,341,566,9317.570,774742
7,9.236,1006.124,49.059,858,1143,9293.048,772703
8,9.236,727.376,44.751,591,891,6718.401,558625
9,9.236,738.148,49.512,595,914,6817.898,566898
10,424.349,773.917,142.842,414,1548,328411.259,27306904
