 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,10.127,2979.448,167.278,2451,3839,30173.345,14641006.000
2,1.583,5556.689,219.926,4926,6366,8794.878,4267537.000
3,1.583,4995.349,272.940,4269,5706,7906.415,3836428.000
4,1.583,8445.413,1604.849,5610,12287,13367.021,6486077.000
5,212.600,6055.661,1231.809,3467,13775,1287435.360,624701987.000
6,10.127,1564.008,271.024,1032,2802,15838.962,7685536.000
7,1.583,7454.767,248.137,6718,8200,11799.072,5725261.000
8,1.583,6308.391,1682.276,4024,9395,9984.638,4844844.000
9,1.583,6345.346,228.620,5514,7084,10043.130,4873226.000
10,212.600,6921.445,1502.258,2481,12091,1471501.349,714016288.000
