 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,7.814,851.664,62.225,640,1065,6655.049,1162522
2,4.397,1585.708,129.451,1293,1980,6971.634,1217824
3,4.397,1407.026,86.396,1188,1697,6186.050,1080596
4,4.397,2364.911,169.455,1811,2910,10397.434,1816252
5,504.870,1677.266,343.302,974,3084,846800.424,147921400
6,7.814,639.437,64.113,459,872,4996.665,872831
7,4.397,3523.337,180.801,3128,4096,15490.502,2705923
8,4.397,2385.286,249.944,1681,2878,10487.013,1831900
9,4.397,2880.732,222.873,2323,3487,12665.260,2212402
10,504.870,2823.551,563.709,1207,5021,1425525.371,249014647
