 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,7.814,790.035,58.113,618,1009,6173.467,1078398.000
2,4.397,2219.982,104.200,1884,2577,9760.244,1704946.000
3,4.397,1825.332,96.254,1559,2189,8025.150,1401855.000
4,4.397,1782.126,150.492,1370,2196,7835.194,1368673.000
5,504.870,1907.671,221.671,1122,2639,963124.964,168241287.000
6,7.814,602.569,60.605,425,850,4708.577,822507.000
7,4.397,3798.195,171.707,3331,4276,16698.927,2917014.000
8,4.397,2830.220,199.472,2276,3378,12443.183,2173609.000
9,4.397,2994.934,334.178,2428,4259,13167.353,2300109.000
10,504.870,3024.707,536.729,1344,6065,1527082.641,266754947.000
