measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1385.5,368.7174,655.1094,2053.1094,3149.725,95193
microtubule,2,3,2137.6719,448.0508,1259.1094,2867.1094,4742.5377,143332
microtubule,3,3,2133.3438,372.1924,1325.1094,2830.1094,4733.3724,143055
microtubule,1,1,374.1719,130.3362,158.75,682.75,1015.2324,30683
microtubule,2,1,539.2344,86.9189,360.75,728.75,1364.7717,41247
microtubule,3,1,539.4844,85.831,353.75,725.75,1365.3011,41263
microtubule,1,2,765.2656,235.0429,383.375,1301.375,1863.2721,56313
microtubule,2,2,941.5938,193.1825,662.375,1366.375,2236.6677,67598
microtubule,3,2,1155.125,165.9538,790.375,1533.375,2688.8453,81264
cytoplasm,1,3,147.2188,32.3685,89.1094,252.1094,527.5185,15943
cytoplasm,2,3,275.6719,86.524,135.1094,504.1094,799.5331,24164
cytoplasm,3,3,239.2969,67.8673,128.1094,404.1094,722.5048,21836
cytoplasm,1,1,181.9219,57.3484,91.75,335.75,608.1203,18379
cytoplasm,2,1,278.7812,107.4711,88.75,521.75,813.2315,24578
cytoplasm,3,1,251.1719,66.2851,122.75,394.75,754.7653,22811
cytoplasm,1,2,565.5781,184.1719,256.375,1014.375,1440.4103,43533
cytoplasm,2,2,663.3125,146.893,430.375,1070.375,1647.3744,49788
cytoplasm,3,2,692.4844,164.0072,414.375,1077.375,1709.1493,51655
