measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,2083.125,421.8719,1422.5,3089.5,4647.3772,140456
microtubule,2,3,2244.0781,676.6134,359.5,3212.5,4988.2144,150757
microtubule,3,3,2395.7344,435.5296,1435.5,3066.5,5309.3644,160463
microtubule,1,1,490.1719,69.1379,364.4062,652.4062,1274.3097,38513
microtubule,2,1,440.5312,51.7143,319.4062,559.4062,1169.1898,35336
microtubule,3,1,414.3438,117.508,232.4062,718.4062,1113.7347,33660
microtubule,1,2,1036.7344,136.9761,761.1875,1388.1875,2436.4187,73635
microtubule,2,2,987.5,159.4212,607.1875,1363.1875,2332.1591,70484
microtubule,3,2,892.875,105.9219,683.1875,1104.1875,2131.7795,64428
cytoplasm,1,3,150.0156,54.3405,63.5,277.5,553.7902,16737
cytoplasm,2,3,85.7031,22.7855,29.5,140.5,417.6009,12621
cytoplasm,3,3,238.4219,42.3284,163.5,347.5,741.0008,22395
cytoplasm,1,1,522.3281,183.9699,259.4062,1018.4062,1342.4043,40571
cytoplasm,2,1,256.4375,70.5011,129.4062,424.4062,779.3496,23554
cytoplasm,3,1,580.4375,173.5309,265.4062,959.4062,1465.4578,44290
cytoplasm,1,2,605.0156,164.3209,352.1875,924.1875,1522.2033,46005
cytoplasm,2,2,368.9531,106.5079,175.1875,600.1875,1022.3131,30897
cytoplasm,3,2,1038.9844,152.8882,753.1875,1345.1875,2441.1833,73779
