measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,827.4062,127.1411,435.0469,1084.0469,1972.2633,59607
microtubule,2,3,636.125,147.981,295.0469,959.0469,1567.2027,47365
microtubule,3,3,451.0156,106.7205,227.0469,630.0469,1175.2118,35518
microtubule,1,1,443.2969,107.6131,267.5469,682.5469,1166.2781,35248
microtubule,2,1,398.0312,91.8297,253.5469,633.5469,1070.4228,32351
microtubule,3,1,414,85.3103,269.5469,610.5469,1104.2385,33373
microtubule,1,2,1382.2031,217.2893,970.2031,1786.2031,3151.0155,95232
microtubule,2,2,1394.4062,134.0194,1143.2031,1729.2031,3176.857,96013
microtubule,3,2,1359.2031,178.6877,995.2031,1655.2031,3102.3102,93760
cytoplasm,1,3,142.5469,28.4002,79.0469,201.0469,521.9928,15776
cytoplasm,2,3,179.7188,39.0328,114.0469,302.0469,600.7086,18155
cytoplasm,3,3,269.5312,54.99,110.0469,381.0469,790.8972,23903
cytoplasm,1,1,334.6875,123.1759,157.5469,644.5469,936.2849,28297
cytoplasm,2,1,335.6406,86.8183,171.5469,513.5469,938.3033,28358
cytoplasm,3,1,481.3906,129.0244,268.5469,719.5469,1246.9461,37686
cytoplasm,1,2,879.3125,151.5589,565.2031,1154.2031,2086.0853,63047
cytoplasm,2,2,812.0938,156.764,441.2031,1178.2031,1943.7416,58745
cytoplasm,3,2,1024.5156,146.7519,678.2031,1354.2031,2393.57,72340
