measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,580.2344,143.0626,218.625,883.625,1447.6235,43751
microtubule,2,3,661.25,150.4145,341.625,988.625,1619.1836,48936
microtubule,3,3,428.6719,110.3451,267.625,782.625,1126.672,34051
microtubule,1,1,199.0625,38.5985,132.8594,278.8594,650.5388,19661
microtubule,2,1,277.1094,47.287,172.8594,399.8594,815.8123,24656
microtubule,3,1,209.375,51.3553,129.8594,346.8594,672.3768,20321
microtubule,1,2,774.3594,76.3967,602.7344,929.7344,1858.4744,56168
microtubule,2,2,928.6875,123.0934,617.7344,1172.7344,2185.2824,66045
microtubule,3,2,720.5625,109.2531,500.7344,984.7344,1744.5532,52725
cytoplasm,1,3,87.6719,31.1246,27.625,156.625,404.5643,12227
cytoplasm,2,3,118.8906,29.5888,53.625,174.625,470.6737,14225
cytoplasm,3,3,67.3125,21.2004,27.625,125.625,361.4509,10924
cytoplasm,1,1,156,34.9571,67.8594,223.8594,559.3489,16905
cytoplasm,2,1,196.0156,38.4766,120.8594,310.8594,644.0867,19466
cytoplasm,3,1,181.1875,60.8558,61.8594,285.8594,612.6864,18517
cytoplasm,1,2,354.4219,87.4565,209.7344,567.7344,969.2072,29292
cytoplasm,2,2,438.7188,74.9339,258.7344,614.7344,1147.7158,34687
cytoplasm,3,2,506.6094,107.2309,261.7344,730.7344,1291.4822,39032
