measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1808.7031,333.9871,1127.7812,2469.7812,4057.1905,122619
microtubule,2,3,1223.7344,148.7392,905.7812,1699.7812,2818.4502,85181
microtubule,3,3,661.2969,154.4166,338.7812,969.7812,1627.4225,49185
microtubule,1,1,711.8594,87.4284,508.5938,889.5938,1734.8916,52433
microtubule,2,1,654.2344,111.6479,457.5938,973.5938,1612.8638,48745
microtubule,3,1,562.1562,97.8074,353.5938,763.5938,1417.8775,42852
microtubule,1,2,1768.4844,190.7456,1346.1719,2149.1719,3973.313,120084
microtubule,2,2,1558.7812,278.6645,1150.1719,2357.1719,3529.2419,106663
microtubule,3,2,1639.7031,277.7962,1077.1719,2107.1719,3700.6035,111842
cytoplasm,1,3,392.3906,79.2652,256.7812,601.7812,1057.9818,31975
cytoplasm,2,3,242.9531,45.6917,151.7812,322.7812,741.5302,22411
cytoplasm,3,3,334.8594,75.8989,197.7812,564.7812,936.1526,28293
cytoplasm,1,1,327.5469,37.5556,233.5938,411.5938,921.0645,27837
cytoplasm,2,1,258.1406,34.1806,159.5938,326.5938,774.0886,23395
cytoplasm,3,1,364.3906,38.2453,281.5938,444.5938,999.0855,30195
cytoplasm,1,2,866.9844,96.2383,644.1719,1105.1719,2064.2804,62388
cytoplasm,2,2,656.7188,82.3014,444.1719,847.1719,1619.0182,48931
cytoplasm,3,2,798.1875,100.4312,601.1719,998.1719,1918.5949,57985
