measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,3193.5938,580.3791,2074.4844,3991.4844,6982.0179,211015
microtubule,2,3,1719.4375,578.2289,837.4844,2854.4844,3860.3182,116669
microtubule,3,3,2334.9219,451.8747,1636.4844,3244.4844,5163.6789,156060
microtubule,1,1,1490.6719,145.3659,1035.4062,1678.4062,3382.3983,102225
microtubule,2,1,1104.1406,272.3189,634.4062,1649.4062,2563.8728,77487
microtubule,3,1,1882.625,223.6239,1365.4062,2365.4062,4212.4053,127310
microtubule,1,2,1487.6562,278.5092,957.6406,2091.6406,3373.3984,101953
microtubule,2,2,1046.6719,220.9514,645.6406,1475.6406,2439.562,73730
microtubule,3,2,1652.3906,289.3935,1141.6406,2081.6406,3722.2429,112496
cytoplasm,1,3,268.4688,46.3326,176.4844,387.4844,787.7208,23807
cytoplasm,2,3,339.3125,49.2172,229.4844,446.4844,937.7408,28341
cytoplasm,3,3,124.4219,30.9889,74.4844,194.4844,482.6845,14588
cytoplasm,1,1,222.0938,52.719,122.4062,326.4062,696.0345,21036
cytoplasm,2,1,340.625,60.3954,220.4062,469.4062,947.0384,28622
cytoplasm,3,1,215.2812,42.9006,123.4062,285.4062,681.6083,20600
cytoplasm,1,2,504.4531,84.1897,335.6406,681.6406,1291.3499,39028
cytoplasm,2,2,823.5625,147.7829,579.6406,1259.6406,1967.1016,59451
cytoplasm,3,2,392.2188,89.2615,226.6406,607.6406,1053.6804,31845
