measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1567.5312,435.2093,570.625,2486.625,3536.2234,106874
microtubule,2,3,1650.875,268.2304,1187.625,2168.625,3712.7136,112208
microtubule,3,3,1959.2969,309.8685,1379.625,2562.625,4365.8333,131947
microtubule,1,1,460.0938,63.4891,272.375,580.375,1200.0938,36270
microtubule,2,1,481.5781,62.1443,319.375,604.375,1245.5895,37645
microtubule,3,1,419.6094,84.3059,248.375,607.375,1114.3633,33679
microtubule,1,2,317.5625,40.4244,226.2188,398.2188,888.0098,26838
microtubule,2,2,356.625,48.2466,230.2188,449.2188,970.7293,29338
microtubule,3,2,333.7188,48.8776,231.2188,439.2188,922.2226,27872
cytoplasm,1,3,220.7344,41.9539,103.625,294.625,684.2222,20679
cytoplasm,2,3,210.4219,53.3524,111.625,304.625,662.3843,20019
cytoplasm,3,3,288.9688,85.8706,144.625,550.625,828.7165,25046
cytoplasm,1,1,316.7969,99.0941,114.375,514.375,896.6457,27099
cytoplasm,2,1,325.3906,98.5165,167.375,521.375,914.844,27649
cytoplasm,3,1,284.5781,76.5785,139.375,521.375,828.4187,25037
cytoplasm,1,2,93.7344,21.0577,54.2188,150.2188,414.0274,12513
cytoplasm,2,2,114.6562,26.2937,58.2188,189.2188,458.3319,13852
cytoplasm,3,2,92.5625,20.4716,53.2188,139.2188,411.5458,12438
