measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1942.2031,519.431,695.4531,2817.4531,4334.2345,130992
microtubule,2,3,1601.5938,442.7986,760.4531,2500.4531,3612.9539,109193
microtubule,3,3,2386.5781,485.6538,1488.4531,3232.4531,5275.2509,159432
microtubule,1,1,388.7656,71.7766,261.4062,545.4062,1051.0995,31767
microtubule,2,1,485.3438,74.6709,313.4062,627.4062,1255.6151,37948
microtubule,3,1,697.7344,139.4403,435.4062,1029.4062,1705.3773,51541
microtubule,1,2,463.4531,121.0293,235.6562,694.6562,1196.024,36147
microtubule,2,2,559.6562,141.7349,252.6562,864.6562,1399.7454,42304
microtubule,3,2,778.2031,122.4143,514.6562,1001.6562,1862.5442,56291
cytoplasm,1,3,210.4531,34.9521,149.4531,298.4531,667.0496,20160
cytoplasm,2,3,402.3906,103.9456,238.4531,648.4531,1073.4999,32444
cytoplasm,3,3,295.7031,56.0952,176.4531,456.4531,847.5766,25616
cytoplasm,1,1,332.0156,103.4099,180.4062,622.4062,930.9247,28135
cytoplasm,2,1,551.8281,127.1391,242.4062,843.4062,1396.4036,42203
cytoplasm,3,1,529.6406,105.9306,400.4062,863.4062,1349.4189,40783
cytoplasm,1,2,145.0938,31.1677,80.6562,228.6562,521.8605,15772
cytoplasm,2,2,180.7812,22.6411,130.6562,222.6562,597.433,18056
cytoplasm,3,2,166,24.0372,113.6562,221.6562,566.1319,17110
